Date	APPLE	AMAZON	FORD	GOOGLE	MICROSOFT	VOLKSWAGEN
2017-05-02	34.3007392883301	47.3470001220703	7.46578121185303	45.6579437255859	63.1855278015137	112.098197937012
2017-05-03	34.1960983276367	47.0514984130859	7.56833362579346	46.1860504150391	62.984935760498	109.456382751465
2017-05-04	34.0728759765625	46.8764991760254	7.52047920227051	46.4162216186523	62.7387619018555	110.479927062988
2017-05-05	34.6379203796387	46.7075004577637	7.61619234085083	46.1905288696289	62.9120101928711	111.344367980957
2017-05-08	35.5796737670898	47.4519996643066	7.60935401916504	46.5477523803711	62.8572998046875	113.197807312012
2017-05-09	35.8075561523438	47.640998840332	7.62986660003662	46.4416313171387	62.9484710693359	110.846450805664
2017-05-10	35.6377944946289	47.4474983215332	7.5478253364563	46.2727394104004	63.194652557373	110.90177154541
2017-05-11	35.9460067749023	47.3810005187988	7.52731466293335	46.3634147644043	62.4196434020996	110.862518310547
2017-05-12	36.4480133056641	48.0675010681152	7.46578121185303	46.4441261291504	62.3467254638672	111.822998046875
2017-05-15	36.3546257019043	47.8984985351562	7.47945356369019	46.6862525939941	62.3922805786133	112.720390319824
2017-05-16	36.300910949707	48.3035011291504	7.47945356369019	46.9811935424805	63.6486053466797	113.954292297363
2017-05-17	35.0820999145508	47.2379989624023	7.35639524459839	45.8163757324219	61.8787841796875	112.47501373291
2017-05-18	35.6167869567871	47.9244995117188	7.37690496444702	46.3454780578613	62.0896835327148	112.671325683594
2017-05-19	35.7382049560547	47.992000579834	7.43159914016724	46.5333023071289	62.0713500976562	111.472457885742
2017-05-22	35.9553565979004	48.5335006713867	7.58884572982788	46.9243965148926	62.7682685852051	111.472457885742
2017-05-23	35.9109802246094	48.5769996643066	7.55466032028198	47.2711563110352	62.9791793823242	111.121917724609
2017-05-24	35.803581237793	49.0175018310547	7.49312925338745	47.5770530700684	63.0616989135742	110.469917297363
2017-05-25	35.9273262023926	49.6689987182617	7.42476224899292	48.3034439086914	63.8411560058594	113.694892883301
2017-05-26	35.8666191101074	49.7890014648438	7.4726185798645	48.3995971679688	64.1529235839844	110.385749816895
