Date	APPLE	AMAZON	FORD	GOOGLE	MICROSOFT	VOLKSWAGEN
2010-08-18	7.704336	6.4825	7.968828	12.008738	19.269524	77.880783
2010-08-19	7.607222	6.3785	7.766342	11.655562	18.974504	77.880783
2010-08-20	7.599915	6.388	7.68796	11.507368	18.811472	77.880783
2010-08-23	7.48301	6.33	7.583448	11.558426	18.850286	77.880783
2010-08-24	7.304307	6.2265	7.341774	11.24261	18.663958	77.880783
2010-08-25	7.39442	6.3425	7.394028	11.323058	18.710537	74.672676
2010-08-26	7.314963	6.243	7.296052	11.232398	18.493153	74.672676
2010-08-27	7.355758	6.332	7.550795	11.427915	18.578558	77.205391
2010-08-30	7.382547	6.1895	7.413624	11.274989	18.353411	77.205391
2010-08-31	7.400812	6.2415	7.374434	11.208488	18.221426	77.205391
2010-09-01	7.620921	6.6245	7.583448	11.465275	18.555273	78.134048
2010-09-02	7.676935	6.7605	7.648771	11.536259	18.586317	80.666763
2010-09-03	7.87786	6.9395	7.883915	11.713595	18.858046	80.582336
2010-09-07	7.848639	6.861	7.707557	11.566645	18.601845	80.582336
2010-09-08	8.004207	6.957	7.707557	11.720568	18.578558	79.189346
2010-09-09	8.008767	7.019	7.674897	11.860046	18.640667	80.202423
2010-09-10	8.019121	7.122	7.701026	11.859049	18.516445	80.202423
2010-09-13	8.129631	7.2535	7.831661	12.011727	19.494678	85.478897
2010-09-14	8.160683	7.2875	7.825127	11.965899	19.432571	85.478897
2010-09-15	8.226441	7.2725	7.753278	11.971129	19.502439	85.478897
2010-09-16	8.419758	7.4065	8.12559	11.98159	19.665476	88.602577
2010-09-17	8.383224	7.416	8.158251	12.207991	19.580072	88.450607
2010-09-20	8.62251	7.565	8.210505	12.659549	19.743114	88.450607
2010-09-21	8.638949	7.5365	8.197442	12.788565	19.52573	90.544319
2010-09-22	8.760114	7.5915	8.086402	12.851828	19.106483	90.544319
2010-09-23	8.795734	7.6425	8.040681	12.789063	18.966745	91.17749
2010-09-24	8.899241	8.0365	8.203974	13.133024	19.238468	92.232788
2010-09-27	8.863928	7.9685	8.15172	13.210733	19.199654	90.417679
2010-09-28	8.733022	7.985	8.177848	13.130035	19.160835	90.417679
2010-09-29	8.748548	7.9495	8.053745	13.142987	19.02109	90.417679
2010-09-30	8.638344	7.853	7.994957	13.095664	19.013317	90.417679
2010-10-01	8.600896	7.6855	8.008019	13.09143	18.927927	90.417679
2010-10-04	8.482778	7.7695	8.386867	13.009985	18.563028	90.417679
2010-10-05	8.796343	8.0435	8.497907	13.405503	18.904629	89.066902
2010-10-06	8.803952	7.77	8.648139	13.308865	18.966745	90.33326
2010-10-07	8.804867	7.8135	8.700393	13.20077	19.044384	92.443855
2010-10-08	8.952519	7.7775	8.922476	13.358678	19.07543	94.554443
2010-10-11	8.991793	7.6515	9.000857	13.420696	19.09096	95.398674
2010-10-12	9.0886	7.824	9.000857	13.484208	19.277292	95.398674
2010-10-13	9.137315	7.7585	8.909412	13.53178	19.673241	95.398674
2010-10-14	9.203377	7.7765	9.085773	13.472751	19.587841	99.577644
2010-10-15	9.581785	8.232	9.013922	14.980101	19.828518	97.509277
2010-10-18	9.681032	8.178	9.066177	15.385083	20.045897	96.876091
2010-10-19	9.421955	7.9335	8.700393	15.139005	19.486914	96.876091
2010-10-20	9.45362	7.9335	8.909412	15.142741	19.64995	95.398674
2010-10-21	9.422873	8.2485	9.020452	15.242617	19.735344	95.314262
2010-10-22	9.360459	8.4565	9.111897	15.256067	19.704298	98.142448
2010-10-25	9.40217	8.45	9.242537	15.354946	19.556784	98.142448
2010-10-26	9.378121	8.4975	9.379701	15.40725	20.108007	106.373741
2010-10-27	9.37142	8.3755	9.29479	15.354199	20.224461	106.373741
2010-10-28	9.292573	8.342	9.288258	15.406752	20.403032	106.373741
2010-10-29	9.162881	8.2615	9.229471	15.285207	20.705814	106.373741
2010-11-01	9.260303	8.129	9.29479	15.317586	20.923199	110.805984
2010-11-02	9.417996	8.2305	9.425428	15.33253	21.264803	112.916573
2010-11-03	9.522725	8.4235	9.915316	15.446602	20.98531	112.916573
2010-11-04	9.68925	8.4465	10.359478	15.548471	21.070705	116.293533
2010-11-05	9.654546	8.5385	10.588091	15.568645	20.84556	115.660339
2010-11-08	9.699908	8.5995	10.718729	15.610737	20.814503	115.660339
2010-11-09	9.622579	8.5135	10.496648	15.562169	20.923199	117.348816
2010-11-10	9.681944	8.6665	10.862429	15.51385	20.915432	114.182945
2010-11-11	9.639931	8.5185	10.849363	15.372131	20.713573	114.182945
2010-11-12	9.37751	8.284	10.646877	15.025929	20.395264	114.182945
2010-11-15	9.347374	7.945	11.104104	14.831159	20.340923	118.826241
2010-11-16	9.181453	7.889	10.784044	14.538506	20.161253	118.826241
2010-11-17	9.148271	7.9175	10.895086	14.534272	19.973783	118.826241
2010-11-18	9.389685	8.2085	10.529306	14.858307	20.18469	123.891632
2010-11-19	9.337937	8.241	10.633814	14.715592	20.067514	123.891632
2010-11-22	9.53977	8.5195	10.581558	14.725306	20.098764	124.524826
2010-11-23	9.398819	8.41	10.254967	14.520822	19.622271	117.981995
2010-11-24	9.583612	8.8625	10.418263	14.818706	19.817562	119.881516
2010-11-26	9.589699	8.86	10.516242	14.69492	19.723824	119.881516
2010-11-29	9.64663	8.9745	10.490113	14.498406	19.770687	114.816116
2010-11-30	9.472493	8.77	10.411734	13.840871	19.731627	114.014091
2010-12-01	9.632322	8.8275	10.75139	14.056064	20.340921	114.014091
2010-12-02	9.685596	8.8265	10.960405	14.242117	21.00489	127.057541
2010-12-03	9.663982	8.784	10.97347	14.271507	21.106441	128.957062
2010-12-06	9.746488	8.9025	10.875492	14.405006	20.965832	135.077774
2010-12-07	9.687426	8.8385	10.816706	14.623687	20.989264	133.600357
2010-12-08	9.772666	8.8145	10.901622	14.708369	21.270475	127.690704
2010-12-09	9.734612	8.7425	10.947341	14.73228	21.153305	124.009827
2010-12-10	9.758968	8.781	10.927747	14.749964	21.356401	125.369049
2010-12-13	9.792762	8.7125	10.757917	14.809989	21.286104	125.369049
2010-12-14	9.750746	8.697	10.725258	14.817211	21.575121	125.369049
2010-12-15	9.752878	8.7785	10.810173	14.702392	21.754789	125.369049
2010-12-16	9.779973	8.902	10.953875	14.73751	21.864149	125.369049
2010-12-17	9.760489	8.879	10.97347	14.714845	21.793839	124.735886
2010-12-20	9.809199	9.1645	11.006128	14.820947	21.723541	124.735886
2010-12-21	9.869781	9.2375	11.097573	15.02045	21.926634	124.735886
2010-12-22	9.899005	9.238	11.097573	15.080724	22.020367	124.735886
2010-12-23	9.851517	9.1295	10.960405	15.049341	22.1063	124.735886
2010-12-27	9.884392	9.107	11.019192	15.003264	21.926634	118.193054
2010-12-28	9.908446	9.0545	10.927747	14.917087	21.879768	117.981995
2010-12-29	9.902964	9.1685	10.934278	14.968893	21.848516	120.303627
2010-12-30	9.853341	9.1375	10.901622	14.915593	21.754789	119.037292
2010-12-31	9.819854	9	10.966934	14.793799	21.801651	119.881516
2011-01-03	10.033264	9.211	11.267402	15.05233	21.856337	126.424362
2011-01-04	10.085623	9.2505	11.352316	14.996788	21.942263	126.424362
2011-01-05	10.168129	9.371	11.685437	15.16989	21.871958	124.102707
2011-01-06	10.159911	9.293	11.900988	15.280226	22.512484	123.680588
2011-01-07	10.232665	9.2745	11.933649	15.353451	22.340635	126.424362
2011-01-10	10.425374	9.234	11.959772	15.29791	22.0438	124.94693
2011-01-11	10.400718	9.217	11.940178	15.342742	21.957878	129.168121
2011-01-12	10.485347	9.204	12.221046	15.364161	22.301582	130.645538
2011-01-13	10.523709	9.2765	12.201454	15.359678	22.020367	130.856598
2011-01-14	10.608951	9.4375	12.181857	15.546229	22.1063	130.856598
2011-01-18	10.370574	9.5625	12.214519	15.931037	22.38751	133.811417
2011-01-19	10.31547	9.3435	11.691969	15.734772	22.239092	133.389313
2011-01-20	10.127944	9.098	11.61359	15.610737	22.145355	129.168121
2011-01-21	9.946499	8.871	11.724628	15.238632	21.887577	129.168121
2011-01-24	10.273159	8.8425	11.711567	15.219952	22.168785	126.719856
2011-01-25	10.393408	8.835	11.685437	15.439878	22.223467	127.167297
2011-01-26	10.467998	8.7695	11.998963	15.354946	22.481247	129.843536
2011-01-27	10.448513	9.2225	12.273301	15.362169	22.55155	129.320084
2011-01-28	10.232057	8.557	10.627285	14.968644	21.676674	129.168121
2011-01-31	10.330087	8.482	10.418263	14.952953	21.661045	129.168121
2011-02-01	10.50392	8.6055	10.379074	15.218956	21.864149	129.168121
2011-02-02	10.482304	8.6765	10.059012	15.242866	21.825092	129.168121
2011-02-03	10.455511	8.6855	10.294157	15.196789	21.598555	129.168121
2011-02-04	10.548672	8.7965	10.268031	15.217461	21.692293	125.580132
2011-02-07	10.712459	8.8215	10.522772	15.299902	22.028179	125.580132
2011-02-08	10.81353	9.153	10.60769	15.40177	22.090672	131.700821
2011-02-09	10.903644	9.265	10.509709	15.354946	21.848516	132.756119
2011-02-10	10.793436	9.3105	10.418263	15.353451	21.481384	130.856598
2011-02-11	10.86376	9.4625	10.699131	15.554199	21.286104	133.811417
2011-02-14	10.934694	9.521	10.509709	15.645108	21.270475	134.233551
2011-02-15	10.956614	9.4515	10.516242	15.545482	21.184046	131.067627
2011-02-16	11.054946	9.331	10.483581	15.547225	21.231192	131.278717
2011-02-17	10.907905	9.388	10.431328	15.573128	21.38048	127.479645
2011-02-18	10.672272	9.325	10.30069	15.693178	21.262617	130.01236
2011-02-22	10.308472	9.021	9.947971	15.198283	20.893311	130.223404
2011-02-23	10.43055	8.834	9.706295	15.225929	20.893311	130.223404
2011-02-24	10.438464	8.8875	9.601784	15.163663	21.034748	123.258461
2011-02-25	10.599206	8.862	9.843462	15.194049	20.861879	126.002243
2011-02-28	10.752947	8.6645	9.8304	15.277735	20.885452	130.856598
2011-03-01	10.634216	8.472	9.575659	14.962915	20.555435	127.184143
2011-03-02	10.719765	8.601	9.575659	14.963663	20.492573	127.184143
2011-03-03	10.946265	8.6395	9.640976	15.182094	20.586872	127.268585
2011-03-04	10.95966	8.5835	9.418893	14.959428	20.390434	127.268585
2011-03-07	10.8184	8.454	9.15109	14.736265	20.209707	126.002243
2011-03-08	10.83058	8.3445	9.451554	14.752454	20.358994	128.61937
2011-03-09	10.730418	8.4525	9.33398	14.739005	20.343279	128.746002
2011-03-10	10.553847	8.307	9.183749	14.453325	19.966122	128.746002
2011-03-11	10.715805	8.4035	9.379701	14.363911	20.178267	128.746002
2011-03-14	10.7636	8.3365	9.340512	14.196538	20.186129	124.735886
2011-03-15	10.516097	8.254	9.582189	14.185828	19.950403	124.524826
2011-03-16	10.046658	8.235	9.262129	13.875491	19.478951	121.147888
2011-03-17	10.187613	8.0485	9.314384	13.981594	19.471092	121.147888
2011-03-18	10.066751	8.091	9.46462	13.974122	19.486803	123.258461
2011-03-21	10.329477	8.226	9.529932	14.35868	19.903259	123.258461
2011-03-22	10.387321	8.13	9.366641	14.379104	19.879681	123.258461
2011-03-23	10.326129	8.266	9.347045	14.499652	20.068266	123.258461
2011-03-24	10.502092	8.555	9.823864	14.61746	20.28042	123.258461
2011-03-25	10.702104	8.549	9.804272	14.439378	20.131126	123.258461
2011-03-28	10.668619	8.4675	9.706295	14.330287	19.966122	124.102707
2011-03-29	10.684449	8.731	9.693228	14.488942	20.028984	124.102707
2011-03-30	10.613514	8.971	9.706295	14.491682	20.123276	124.102707
2011-03-31	10.609862	9.0065	9.738952	14.614222	19.950403	124.102707
2011-04-01	10.489611	9.0065	9.902248	14.739752	20.021126	124.102707
2011-04-04	10.387014	9.147	10.156992	14.637136	20.076118	131.700821
2011-04-05	10.316998	9.2645	10.313754	14.174122	20.256851	131.700821
2011-04-06	10.291119	9.138	10.274563	14.300897	20.547579	131.700821
2011-04-07	10.292336	9.2455	10.143927	14.445853	20.586872	129.379181
2011-04-08	10.200398	9.2355	10.01329	14.400025	20.484722	129.379181
2011-04-11	10.070708	9.202	9.706295	14.380349	20.414	126.635429
2011-04-12	10.119418	9.024	9.738952	14.21198	20.146845	126.635429
2011-04-13	10.232972	9.1145	9.784678	14.353201	20.138981	126.635429
2011-04-14	10.120027	9.091	9.673635	14.408742	19.973982	126.635429
2011-04-15	9.969028	9.0005	9.608319	13.217956	19.93469	126.635429
2011-04-18	10.102673	8.917	9.54953	13.121816	19.70682	124.94693
2011-04-19	10.285639	8.941	9.575659	12.989562	19.76182	124.94693
2011-04-20	10.424157	9.1935	9.856529	13.09417	20.241142	133.811417
2011-04-21	10.676533	9.2945	10.078609	13.078479	20.052555	136.133072
2011-04-25	10.746861	9.271	10.15046	13.077233	20.123276	135.077774
2011-04-26	10.668013	9.115	10.228839	13.270758	20.579012	137.610474
2011-04-27	10.659787	9.8315	10.17659	13.393797	20.728306	145.208603
2011-04-28	10.556283	9.7535	10.124331	13.399027	20.987595	149.429794
2011-04-29	10.659184	9.7905	10.104736	13.551705	20.366852	149.429794
2011-05-02	10.541974	10.0595	10.091672	13.413722	20.16256	150.907181
2011-05-03	10.600424	9.9225	10.045949	13.297408	20.28042	153.617218
2011-05-04	10.642133	9.9985	9.895718	13.344731	20.47686	146.68602
2011-05-05	10.556283	9.8555	9.849995	13.306873	20.264706	143.942261
2011-05-06	10.553542	9.88	9.869592	13.332526	20.327566	141.83168
2011-05-09	10.58216	10.04	9.849995	13.391804	20.296133	141.83168
2011-05-10	10.638479	10.197	9.895718	13.515839	20.170414	141.83168
2011-05-11	10.570893	10.219	9.895718	13.336262	19.926832	141.83168
2011-05-12	10.550807	10.3035	9.96757	13.3263	19.895403	142.042725
2011-05-13	10.36601	10.128	9.849995	13.189313	19.667538	142.042725
2011-05-16	10.146817	9.6255	9.882653	12.912102	19.306074	139.467789
2011-05-17	10.233273	9.7405	9.778146	13.211978	19.393078	138.032608
2011-05-18	10.346829	9.8545	9.876123	13.195789	19.527531	138.032608
2011-05-19	10.366924	9.94	9.876123	13.231655	19.551264	140.143204
2011-05-20	10.205268	9.9325	9.797743	13.051829	19.369349	137.610474
2011-05-23	10.180305	9.811	9.667107	12.911355	19.116266	131.700821
2011-05-24	10.113026	9.6635	9.575659	12.908117	19.100447	131.700821
2011-05-25	10.252761	9.613	9.523404	12.943236	19.132086	133.389313
2011-05-26	10.198571	9.75	9.510342	12.904879	19.511713	135.499863
2011-05-27	10.271936	9.7065	9.536469	12.973871	19.582905	135.499863
2011-05-31	10.589165	9.8345	9.745486	13.176113	19.78063	141.873886
2011-06-01	10.518531	9.62	9.29479	13.090932	19.321905	143.520126
2011-06-02	10.536492	9.6825	9.262129	13.152202	19.155813	143.266861
2011-06-03	10.455511	9.416	9.15109	13.028167	18.910629	140.776367
2011-06-06	10.291119	9.2845	9.085773	12.977856	18.989717	141.83168
2011-06-07	10.108458	9.3775	9.111897	12.927295	19.029259	140.987427
2011-06-08	10.114547	9.4025	8.948603	12.930782	18.934355	140.987427
2011-06-09	10.091712	9.484	9.013922	12.87001	18.950169	145.512543
2011-06-10	9.921535	9.3265	8.719985	12.690184	18.752451	142.464844
2011-06-13	9.942844	9.3145	8.582821	12.57113	19.013445	142.886963
2011-06-14	10.120635	9.498	8.772243	12.661791	19.155813	145.039764
2011-06-15	9.947414	9.299	8.589351	12.526796	18.776176	138.665787
2011-06-16	9.899005	9.1825	8.380336	12.462537	18.981804	139.932114
2011-06-17	9.749833	9.3185	8.341144	12.08022	19.187441	143.731201
2011-06-20	9.599443	9.386	8.452184	12.069261	19.353537	143.731201
2011-06-21	9.903269	9.7115	8.700393	12.278975	19.582905	149.218735
2011-06-22	9.821376	9.5815	8.726519	12.129785	19.495897	149.218735
2011-06-23	10.0838	9.708	8.798368	11.960668	19.48008	144.744278
2011-06-24	9.935232	9.6275	8.648139	11.827667	19.219088	144.744278
2011-06-27	10.108458	10.0625	8.79184	12.024928	19.930902	147.783508
2011-06-28	10.206485	10.1175	8.706926	12.295165	20.405443	153.86203
2011-06-29	10.169347	10.209	8.765713	12.392799	20.263083	155.423843
2011-06-30	10.218968	10.2245	9.00739	12.612226	20.563633	154.83287
2011-07-01	10.450033	10.4745	9.157621	12.977109	20.579443	156.18367
2011-07-05	10.637872	10.6595	9.209875	13.261293	20.587349	159.83078
2011-07-06	10.708806	10.7095	9.118431	13.334021	20.824627	159.222916
2011-07-07	10.874414	10.837	9.222937	13.613971	21.172625	163.950638
2011-07-08	10.950829	10.914	9.066177	13.250085	21.291262	161.375717
2011-07-11	10.776995	10.6275	8.700393	13.132775	21.061895	153.566559
2011-07-12	10.769385	10.5615	8.569756	13.300397	20.990715	154.284164
2011-07-13	10.899381	10.675	8.667736	13.40625	21.061895	160.404846
2011-07-14	10.891768	10.519	8.55016	13.17412	20.93535	159.771667
2011-07-15	11.109441	10.6435	8.55016	14.884708	21.180538	162.979767
2011-07-18	11.37978	10.5765	8.426053	14.817959	21.030262	160.024948
2011-07-19	11.472632	10.903	8.55016	15.007498	21.781624	164.837112
2011-07-20	11.77859	10.7775	8.54363	14.82817	21.401989	163.866241
2011-07-21	11.790461	10.6605	8.674267	15.118084	21.43363	162.937561
2011-07-22	11.973429	10.826	8.693861	15.398034	21.773714	166.103455
2011-07-25	12.131733	10.6745	8.602417	15.416714	22.074257	166.525558
2011-07-26	12.281213	10.709	8.452184	15.504884	22.208714	163.148621
2011-07-27	11.951812	11.126	8.079867	15.123812	21.615534	162.051117
2011-07-28	11.928369	11.195	8.047213	15.216465	21.923988	157.027924
2011-07-29	11.887577	11.126	7.975363	15.035892	21.670898	153.988647
2011-08-01	12.078455	11.066	8.066811	15.112604	21.568081	151.709229
2011-08-02	11.839779	10.585	7.740214	14.754696	21.196352	146.897079
2011-08-03	11.951202	10.498	7.609578	14.973127	21.291262	140.354233
2011-08-04	11.488465	10.074	7.093563	14.384085	20.516174	134.233551
2011-08-05	11.374299	10.135	7.080502	14.421943	20.310528	130.645538
2011-08-08	10.752947	9.685	6.486104	13.599526	19.361443	121.570007
2011-08-09	11.386172	10.2545	7.126223	14.281719	20.231445	128.323883
2011-08-10	11.071995	9.7065	6.799632	13.673997	19.139992	123.883202
2011-08-11	11.376738	9.918	7.145818	14.000772	19.922995	130.046143
2011-08-12	11.476895	10.115	7.224201	14.041619	19.85181	134.86673
2011-08-15	11.672341	10.1475	7.413624	13.878729	20.176079	134.86673
2011-08-16	11.583139	9.884	7.328709	13.424681	20.176081	128.543396
2011-08-17	11.581926	9.7965	7.256862	13.278977	20.096487	128.323883
2011-08-18	11.143842	9.126	6.780037	12.574866	19.634869	119.248344
2011-08-19	10.838797	8.9465	6.525295	12.22717	19.141413	115.770096
2011-08-22	10.85128	8.877	6.538358	12.407743	19.085699	113.220497
2011-08-23	11.373692	9.6775	6.734313	12.922065	19.674664	115.322662
2011-08-24	11.452233	9.6865	6.825758	13.033398	19.817928	121.570007
2011-08-25	11.377346	9.6015	6.714716	12.952451	19.555283	120.092575
2011-08-26	11.677516	9.9635	6.793101	13.122314	20.096487	120.092575
2011-08-29	11.872046	10.3265	7.139286	13.426674	20.566076	125.174881
2011-08-30	11.872656	10.546	7.100097	13.467022	20.876471	124.685242
2011-08-31	11.71557	10.7615	7.26339	13.473498	21.170961	126.297729
2011-09-01	11.599887	10.627	7.087033	13.262788	20.860559	126.297729
2011-09-02	11.387392	10.5	6.806161	13.072003	20.534235	123.807213
2011-09-06	11.560615	10.809	6.675527	13.005751	20.303427	114.140724
2011-09-07	11.688172	10.995	6.897609	13.300895	20.693424	114.140724
2011-09-08	11.694562	10.863	6.753911	13.324058	20.868517	114.140724
2011-09-09	11.491815	10.5695	6.564486	13.072252	20.486477	111.00016
2011-09-12	11.5667	10.828	6.603677	13.20351	20.605865	107.555672
2011-09-13	11.70918	10.9765	6.642868	13.188566	20.725252	111.228111
2011-09-14	11.851649	11.1285	6.740846	13.252078	21.091366	116.293533
2011-09-15	11.963077	11.339	6.943333	13.513349	21.481358	121.147888
2011-09-16	12.192623	11.965	6.9368	13.615964	21.584827	122.203178
2011-09-19	12.531458	12.0845	6.884544	13.615715	21.656456	116.926689
2011-09-20	12.58686	11.6625	6.806161	13.614719	21.473404	119.881516
2011-09-21	12.546982	11.5935	6.512231	13.429662	20.685457	119.881516
2011-09-22	12.232803	11.1615	6.283617	12.967893	19.945271	106.162689
2011-09-23	12.308308	11.1805	6.440381	13.08869	19.945271	105.52951
2011-09-26	12.273904	11.4925	6.584081	13.247595	20.247719	103.629974
2011-09-27	12.154872	11.2105	6.610208	13.433149	20.430771	110.594917
2011-09-28	12.086375	11.4855	6.486104	13.171629	20.359133	108.703827
2011-09-29	11.890316	11.122	6.531827	13.138255	20.255676	111.86129
2011-09-30	11.608714	10.8115	6.316277	12.827918	19.809967	104.896332
2011-10-03	11.404132	10.599	6.120322	12.34174	19.523443	96.24292
2011-10-04	11.3402	10.625	6.584081	12.500645	20.168127	94.638863
2011-10-05	11.515254	10.975	6.897609	12.570383	20.605865	94.638863
2011-10-06	11.488465	11.0755	7.178476	12.819699	20.96402	105.52951
2011-10-07	11.258003	11.237	6.982523	12.82991	20.892393	106.162689
2011-10-10	11.836734	11.566	7.322179	13.379102	21.441557	111.650208
2011-10-11	12.18623	11.774	7.341774	13.528791	21.489315	112.747749
2011-10-12	12.244067	11.8405	7.433218	13.661294	21.457478	112.747749
2011-10-13	12.434037	11.8075	7.407092	13.922565	21.632582	112.747749
2011-10-14	12.847157	12.3355	7.550795	14.736763	21.70421	112.747749
2011-10-17	12.785961	12.1165	7.446283	14.505878	21.473404	117.981995
2011-10-18	12.854463	12.194	7.694492	14.707622	21.736042	118.44632
2011-10-19	12.135386	11.5765	7.550795	14.463288	21.592785	119.881516
2011-10-20	12.034619	11.6805	7.642236	14.537261	21.521154	117.348816
2011-10-21	11.960335	11.739	8.008019	14.707124	21.616663	117.348816
2011-10-24	12.353061	11.8805	8.171312	14.85482	21.640541	122.245399
2011-10-25	12.109509	11.3575	8.11906	14.524558	21.338097	124.102707
2011-10-26	12.195665	9.92	7.753278	14.603014	21.162998	125.225525
2011-10-27	12.320175	10.339	7.890447	14.91086	21.688295	134.571228
2011-10-28	12.328092	10.866	7.83819	14.947473	21.473404	138.032608
2011-10-31	12.32292	10.6755	7.629175	14.760673	21.194836	134.86673
2011-11-01	12.071148	10.605	7.237265	14.412229	20.685457	125.791161
2011-11-02	12.098551	10.781	7.282987	14.565903	20.701384	125.791161
2011-11-03	12.270859	10.9145	7.394028	14.88172	21.115253	137.18837
2011-11-04	12.184707	10.824	7.361369	14.847847	20.892393	135.077774
2011-11-07	12.169182	10.85	7.328709	15.151459	21.330133	135.710938
2011-11-08	12.367059	10.8995	7.583448	15.251334	21.616663	136.766235
2011-11-09	12.033703	10.561	7.211136	14.967648	20.852598	136.766235
2011-11-10	11.727442	10.5395	7.178476	14.821446	20.916264	132.418442
2011-11-11	11.70918	10.8695	7.276455	15.151957	21.417686	134.360153
2011-11-14	11.546	10.9465	7.198073	15.267773	21.298306	134.360153
2011-11-15	11.837345	10.8915	7.100097	15.35644	21.442646	134.317963
2011-11-16	11.713742	10.5995	6.897609	15.229665	20.905376	131.278717
2011-11-17	11.489676	10.226	6.642868	14.965655	20.48037	126.635429
2011-11-18	11.414486	9.857	6.597147	14.816464	20.287918	126.213303
2011-11-21	11.233955	9.4625	6.564486	14.469266	20.047346	122.245399
2011-11-22	11.46228	9.617	6.590614	14.445853	19.878948	119.332787
2011-11-23	11.172461	9.4495	6.420786	14.199527	19.622341	115.660339
2011-11-25	11.06834	9.12	6.368531	14.02244	19.486019	115.660339
2011-11-28	11.450408	9.7075	6.531827	14.649839	19.943096	122.076546
2011-11-29	11.361513	9.4195	6.525295	14.51883	19.919039	120.936821
2011-11-30	11.635503	9.6145	6.923736	14.928793	20.512445	120.936821
2011-12-01	11.809945	9.8565	6.917203	15.286951	20.271879	127.353012
2011-12-02	11.86383	9.8015	7.119689	15.451086	20.223761	128.534943
2011-12-05	11.964599	9.812	7.256862	15.582842	20.608669	128.323883
2011-12-06	11.901885	9.5995	7.217668	15.536017	20.576595	128.746002
2011-12-07	11.845259	9.766	7.237265	15.526553	20.528481	126.635429
2011-12-08	11.893059	9.524	7.021715	15.343738	20.368105	122.414238
2011-12-09	11.983168	9.6515	7.204605	15.626926	20.608669	124.524826
2011-12-12	11.928978	9.476	7.087033	15.576366	20.456314	121.232307
2011-12-13	11.836734	9.0255	6.845354	15.582344	20.65679	118.615181
2011-12-14	11.574314	9.0105	6.629804	15.394049	20.520464	112.07235
2011-12-15	11.536259	9.063	6.695123	15.430662	20.49641	114.605049
2011-12-16	11.599577	9.063	6.695123	15.590563	20.849241	114.605049
2011-12-19	11.635806	8.9665	6.544891	15.487698	20.472349	114.605049
2011-12-20	12.054102	9.126	6.747379	15.700401	20.873291	116.504585
2011-12-21	12.069326	8.7175	6.962929	15.587076	20.65679	116.588989
2011-12-22	12.133257	8.9515	7.145818	15.683714	20.696877	116.715637
2011-12-23	12.278777	8.864	7.152351	15.769392	20.873291	115.871391
2011-12-27	12.376196	8.8135	7.060904	15.946479	20.881317	115.871391
2011-12-28	12.257771	8.6945	6.871483	15.93278	20.704899	114.773903
2011-12-29	12.333269	8.693	6.975993	16.000029	20.865276	114.773903
2011-12-30	12.329618	8.655	7.028245	16.0872	20.817165	113.338707
2012-01-03	12.519279	8.9515	7.269923	16.57313	21.466703	119.459404
2012-01-04	12.586555	8.8755	7.380966	16.644611	21.971889	120.092575
2012-01-05	12.726296	8.8805	7.570387	16.413727	22.196423	120.092575
2012-01-06	12.859331	9.1305	7.648771	16.189817	22.541245	119.459404
2012-01-09	12.838936	8.928	7.707557	15.503389	22.244532	119.670456
2012-01-10	12.884907	8.967	7.707557	15.520326	22.324726	119.670456
2012-01-11	12.863899	8.945	7.883915	15.590563	22.228498	119.670456
2012-01-12	12.828587	8.7965	7.929639	15.682219	22.453033	119.670456
2012-01-13	12.780484	8.921	7.864319	15.566403	22.6535	122.414238
2012-01-17	12.929352	9.083	7.851257	15.655818	22.66152	122.414238
2012-01-18	13.063609	9.472	8.060277	15.763664	22.637468	130.01236
2012-01-19	13.022204	9.7225	8.236632	15.929542	22.549255	133.811417
2012-01-20	12.795401	9.5465	8.22357	14.595044	23.824268	133.811417
2012-01-23	13.011858	9.3045	8.269291	14.583338	23.840303	135.288834
2012-01-24	12.798751	9.35	8.373803	14.469017	23.527571	134.233551
2012-01-25	13.597893	9.39	8.445651	14.184085	23.703978	133.853638
2012-01-26	13.536092	9.666	8.354207	14.149464	23.655867	139.509995
2012-01-27	13.616766	9.7685	8.006663	14.445355	23.439362	139.509995
2012-01-30	13.791208	9.6075	8.059121	14.388319	23.744076	139.509995
2012-01-31	13.896843	9.722	8.144367	14.448593	23.679928	136.97731
2012-02-01	13.888018	8.973	8.085353	14.466526	23.968607	140.987427
2012-02-02	13.855447	9.086	8.039449	14.573126	24.01672	138.707993
2012-02-03	13.994265	9.384	8.386993	14.852579	24.249275	138.707993
2012-02-06	14.124865	9.157	8.498471	15.170388	24.217197	141.409531
2012-02-07	14.272823	9.2095	8.446012	15.112604	24.337481	141.409531
2012-02-08	14.511811	9.274	8.419781	15.189317	24.586069	141.409531
2012-02-09	15.013815	9.249	8.32142	15.229416	24.674276	144.786484
2012-02-10	15.021431	9.277	8.157482	15.091185	24.457764	144.786484
2012-02-13	15.300904	9.5795	8.223058	15.247847	24.521915	146.052841
2012-02-14	15.509741	9.565	8.183715	15.187075	24.416988	139.721069
2012-02-15	15.150816	9.2235	8.118139	15.082467	24.255545	140.776367
2012-02-16	15.289024	8.9965	8.354207	15.106378	25.256453	137.568283
2012-02-17	15.28629	9.125	8.360763	15.059553	25.224155	142.844727
2012-02-21	15.673834	9.113	8.216499	15.292679	25.377518	145.841782
2012-02-22	15.618731	9.029	8.052564	15.141745	25.240305	145.841782
